Solution value: 36243051
Remaining budget: 51
Execution time: 41.978891134262085s

(250, 353)
(170, 317)
(253, 229)
(173, 202)
(351, 232)
(395, 251)
(251, 76)
(237, 78)
(32, 222)
(291, 84)
(281, 295)
(138, 192)
(488, 269)
(52, 98)
(263, 324)
(201, 103)
(258, 342)
(263, 282)
(272, 214)
(306, 262)
(43, 119)
(169, 242)
(344, 119)
(58, 192)
(191, 226)
(91, 238)
(28, 96)
(525, 283)
(285, 229)
(323, 292)
(426, 277)
(35, 173)
(196, 106)
(46, 235)
(65, 205)
(435, 252)
(199, 346)
(312, 298)
(394, 259)
(169, 218)
(281, 288)
(526, 290)
(288, 238)
(358, 165)
(38, 233)
(327, 148)
(102, 195)
(304, 203)
(318, 192)
(55, 204)
(163, 72)
(311, 159)
(322, 290)
(47, 208)
(296, 125)
(232, 225)
(397, 273)
(343, 104)
(417, 274)
(191, 192)
(519, 215)
(144, 221)
(323, 163)
(249, 231)
(539, 179)
(528, 184)
(326, 216)
(254, 96)
(485, 285)
(38, 232)
(311, 300)
(176, 226)
(488, 278)
(246, 204)
(225, 87)
(530, 189)
(181, 209)
(49, 101)
(32, 183)
(191, 205)
(294, 219)
(45, 166)
(509, 227)
(477, 238)
(199, 98)
(305, 224)
(170, 205)
(171, 73)
(146, 242)
(525, 183)
(75, 56)
(504, 279)
(34, 113)
(185, 347)
(159, 199)
(271, 94)
(313, 294)
(293, 271)
(304, 274)
(40, 128)
(512, 116)
(165, 255)
(323, 302)
(492, 254)
(515, 211)
(302, 299)
(126, 246)
(226, 252)
(142, 94)
(330, 320)
(255, 314)
(299, 149)
(290, 327)
(125, 223)
(77, 189)
(175, 312)
(451, 270)
(175, 331)
(333, 192)
(328, 105)
(271, 312)
(540, 156)
(347, 163)
(190, 217)
(119, 210)
(320, 346)
(52, 143)
(247, 98)
(519, 296)
(180, 219)
(335, 278)
(289, 304)
(262, 279)
(345, 101)
(28, 75)
(276, 372)
(114, 241)
(89, 250)
(300, 173)
(46, 152)
(344, 159)
(116, 238)
(216, 346)
(24, 92)
(267, 231)
(490, 251)
(492, 283)
(56, 166)
(305, 204)
(101, 213)
(89, 234)
(414, 275)
(305, 84)
(294, 208)
(293, 289)
(224, 243)
(418, 254)
(51, 139)
(236, 354)
(317, 202)
(343, 235)
(177, 228)
(340, 268)
(144, 82)
(315, 315)
(306, 130)
(336, 127)
(62, 216)
(99, 214)
(237, 330)
(259, 242)
(540, 178)
(243, 95)
(287, 85)
(392, 245)
(264, 104)
(329, 307)
(85, 62)
(78, 204)
(204, 217)
(305, 298)
(330, 145)
(133, 206)
(252, 300)
(329, 187)
(345, 195)
(240, 89)
(352, 92)
(205, 314)
(338, 166)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
