Solution value: 21939038
Remaining budget: 38
Execution time: 705.3070702552795s

(157, 77)
(139, 40)
(144, 43)
(30, 60)
(165, 73)
(48, 131)
(51, 113)
(64, 49)
(167, 58)
(96, 144)
(81, 123)
(114, 64)
(102, 147)
(32, 75)
(31, 118)
(163, 94)
(96, 62)
(64, 75)
(81, 61)
(168, 65)
(61, 87)
(140, 138)
(81, 25)
(200, 68)
(180, 127)
(144, 120)
(83, 144)
(47, 79)
(171, 31)
(59, 24)
(139, 34)
(99, 73)
(121, 121)
(119, 85)
(208, 123)
(106, 117)
(134, 133)
(133, 53)
(81, 30)
(182, 140)
(178, 126)
(168, 108)
(69, 78)
(70, 24)
(53, 135)
(165, 123)
(147, 41)
(31, 65)
(71, 108)
(136, 106)
(172, 151)
(84, 86)
(168, 26)
(145, 124)
(158, 91)
(128, 125)
(122, 78)
(49, 68)
(108, 116)
(213, 62)
(130, 96)
(47, 84)
(56, 54)
(53, 84)
(106, 68)
(203, 74)
(122, 54)
(138, 90)
(180, 94)
(207, 108)
(153, 147)
(127, 43)
(103, 32)
(36, 61)
(45, 135)
(128, 140)
(78, 71)
(37, 105)
(212, 45)
(215, 48)
(157, 84)
(172, 129)
(112, 146)
(147, 67)
(63, 40)
(31, 59)
(93, 99)
(137, 128)
(147, 143)
(200, 92)
(132, 30)
(132, 48)
(85, 93)
(25, 115)
(78, 106)
(196, 115)
(68, 69)
(140, 103)
(210, 77)
(194, 47)
(96, 100)
(23, 126)
(25, 82)
(37, 89)
(125, 136)
(37, 70)
(45, 41)
(43, 57)
(69, 81)
(182, 136)
(121, 78)
(179, 37)
(55, 96)
(182, 39)
(179, 150)
(98, 32)
(196, 80)
(150, 52)
(32, 134)
(154, 142)
(209, 116)
(208, 118)
(109, 118)
(106, 74)
(98, 116)
(121, 112)
(110, 135)
(133, 122)
(75, 145)
(153, 132)
(181, 92)
(169, 32)
(172, 83)
(125, 96)
(152, 149)
(206, 92)
(149, 107)
(52, 63)
(155, 65)
(138, 111)
(107, 93)
(141, 125)
(84, 148)
(35, 65)
(161, 37)
(121, 73)
(136, 90)
(63, 46)
(124, 25)
(207, 42)
(129, 71)
(112, 64)
(31, 77)
(36, 132)
(81, 26)
(69, 31)
(208, 60)
(184, 75)
(132, 152)
(76, 66)
(184, 87)
(67, 133)
(95, 56)
(79, 147)
(80, 80)
(100, 42)
(163, 31)
(83, 38)
(201, 65)
(114, 102)
(157, 114)
(153, 70)
(137, 57)
(112, 141)
(195, 112)
(135, 73)
(116, 110)
(179, 47)
(59, 141)
(175, 96)
(103, 122)
(117, 94)
(158, 32)
(93, 125)
(156, 95)
(213, 127)
(31, 54)
(69, 42)
(181, 111)
(92, 100)
(95, 31)
(72, 46)
(116, 40)
(60, 94)
(107, 145)
(53, 43)
(77, 63)
(97, 33)
(66, 41)
(211, 64)
(196, 78)
(168, 64)
(51, 92)
(116, 70)
(91, 147)
(199, 100)
(74, 50)
(128, 60)
(122, 114)
(153, 102)
(194, 130)
(124, 89)
(52, 40)
(160, 36)
(82, 86)
(122, 149)
(156, 30)
(71, 129)
(109, 124)
(110, 47)
(56, 126)
(110, 119)
(167, 78)
(94, 93)
(183, 80)
(23, 98)
(82, 94)
(177, 96)
(159, 47)
(185, 120)
(120, 113)
(36, 114)
(99, 91)
(81, 114)
(208, 53)
(74, 60)
(175, 84)
(121, 103)
(152, 84)
(72, 130)
(100, 104)
(180, 25)
(31, 42)
(129, 37)
(144, 68)
(62, 38)
(83, 87)
(97, 123)
(116, 148)
(151, 91)
(168, 145)
(211, 73)
(213, 51)
(72, 85)
(139, 78)
(108, 55)
(180, 87)
(103, 39)
(37, 122)
(185, 89)
(188, 58)
(182, 98)
(156, 33)
(101, 28)
(30, 107)
(35, 54)
(176, 68)
(132, 41)
(80, 118)
(69, 90)
(90, 81)
(73, 127)
(78, 132)
(29, 132)
(68, 79)
(63, 151)
(119, 123)
(164, 113)
(89, 124)
(95, 148)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
(-1, -1)
